Voter_ID,Age,Gender,State,Constituency,Income_Level,Voted_Party,Turnout,Employment_Status,Education_Level,Date
10860,59,Female,Bihar,Muzaffarpur,Medium,Party B,No,Student,Primary,2019-05-31
10861,38,Other,Bihar,Muzaffarpur,High,Party A,No,Student,Primary,2019-05-09
10862,62,Female,Bihar,Gaya,Medium,Party B,No,Unemployed,Secondary,2019-04-21
10863,41,Female,Kerala,Thiruvananthapuram,Low,Party B,Yes,Student,Primary,2019-05-15
10864,72,Male,Bihar,Gaya,Medium,Party A,No,Student,Primary,2019-04-13
10865,39,Female,Tamil Nadu,Chennai Central,Medium,Party A,No,Unemployed,Graduate,2019-05-12
10866,42,Other,Kerala,Thiruvananthapuram,Low,Party A,No,Unemployed,Primary,2019-05-31
10867,50,Female,Bihar,Patna Urban,Medium,Party B,No,Self-employed,Secondary,2019-05-28
10868,21,Other,Tamil Nadu,Coimbatore,Medium,Party A,Yes,Employed,Graduate,2019-04-11
10869,66,Male,Kerala,Kochi,Low,Party B,No,Self-employed,Postgraduate,2019-05-29
10870,41,Male,Bihar,Gaya,High,Party B,No,Self-employed,Primary,2019-05-25
10871,58,Female,Tamil Nadu,Madurai,Medium,Party B,Yes,Student,Graduate,2019-05-17
10872,38,Other,Bihar,Gaya,Low,Party A,Yes,Employed,Postgraduate,2019-05-26
10873,40,Male,Kerala,Kochi,Medium,Party C,No,Unemployed,Postgraduate,2019-04-16
10874,44,Male,Tamil Nadu,Coimbatore,High,Party B,Yes,Self-employed,Graduate,2019-05-07
10875,70,Female,Maharashtra,Mumbai South,Medium,Party B,No,Student,Primary,2019-05-13
10876,70,Other,Kerala,Kozhikode,High,Party A,No,Employed,Graduate,2019-04-03
10877,31,Male,Maharashtra,Nagpur,Medium,Party A,Yes,Self-employed,Graduate,2019-04-04
10878,42,Female,Maharashtra,Nagpur,Low,Party C,No,Student,Postgraduate,2019-04-12
10879,36,Male,Kerala,Thiruvananthapuram,High,Party C,Yes,Student,Primary,2019-04-30
10880,58,Female,Bihar,Patna Urban,High,Party C,No,Student,Graduate,2019-04-16
10881,63,Other,Maharashtra,Nagpur,High,Party A,Yes,Self-employed,Postgraduate,2019-05-30
10882,57,Male,Maharashtra,Pune,Medium,Party C,No,Student,Postgraduate,2019-05-21
10883,47,Female,Tamil Nadu,Coimbatore,Low,Party C,No,Unemployed,Postgraduate,2019-04-13
10884,24,Female,Kerala,Kochi,Low,Party B,No,Unemployed,Postgraduate,2019-04-06
10885,49,Female,Bihar,Muzaffarpur,High,Party B,No,Student,Primary,2019-04-11
10886,46,Female,Tamil Nadu,Madurai,Medium,Party A,No,Unemployed,Secondary,2019-04-08
10887,78,Female,Maharashtra,Mumbai South,High,Party A,Yes,Student,Secondary,2019-05-13
10888,36,Male,Kerala,Thiruvananthapuram,Low,Party C,Yes,Unemployed,Secondary,2019-04-02
10889,72,Male,Bihar,Muzaffarpur,Low,Party A,No,Unemployed,Primary,2019-04-25
10890,48,Male,Maharashtra,Nagpur,High,Party B,Yes,Student,Graduate,2019-05-15
10891,35,Other,Kerala,Kochi,Medium,Party A,No,Self-employed,Postgraduate,2019-04-09
10892,55,Male,Kerala,Thiruvananthapuram,Low,Party A,No,Student,Graduate,2019-04-04
10893,75,Female,Bihar,Muzaffarpur,Medium,Party B,No,Employed,Graduate,2019-05-02
10894,73,Male,Tamil Nadu,Coimbatore,High,Party A,No,Student,Graduate,2019-04-09
10895,68,Male,Maharashtra,Mumbai South,Medium,Party C,Yes,Self-employed,Secondary,2019-05-29
10896,21,Female,Maharashtra,Mumbai South,Medium,Party B,No,Student,Postgraduate,2019-04-05
10897,46,Male,Kerala,Kochi,Medium,Party C,Yes,Employed,Graduate,2019-04-25
10898,42,Male,Tamil Nadu,Madurai,High,Party C,No,Unemployed,Secondary,2019-04-18
10899,43,Male,Tamil Nadu,Coimbatore,Medium,Party C,Yes,Employed,Graduate,2019-05-28
10900,43,Other,Maharashtra,Nagpur,Low,Party A,No,Unemployed,Graduate,2019-04-14
10901,41,Female,Bihar,Patna Urban,Low,Party C,Yes,Student,Primary,2019-04-14
10902,41,Female,Maharashtra,Nagpur,High,Party C,No,Self-employed,Primary,2019-05-23
10903,34,Female,Bihar,Patna Urban,Medium,Party B,No,Unemployed,Graduate,2019-05-01
10904,78,Other,Bihar,Muzaffarpur,Medium,Party C,No,Self-employed,Secondary,2019-05-28
10905,65,Female,Bihar,Patna Urban,Low,Party B,Yes,Student,Postgraduate,2019-04-12
10906,82,Other,Maharashtra,Nagpur,High,Party C,Yes,Employed,Primary,2019-04-15
10907,50,Other,Bihar,Gaya,High,Party B,Yes,Self-employed,Primary,2019-05-21
10908,74,Other,Tamil Nadu,Coimbatore,Medium,Party A,Yes,Student,Primary,2019-05-04
10909,61,Other,Bihar,Gaya,Medium,Party A,Yes,Employed,Graduate,2019-05-13
10910,75,Male,Kerala,Thiruvananthapuram,High,Party C,Yes,Self-employed,Primary,2019-04-06
10911,36,Female,Maharashtra,Nagpur,Low,Party B,No,Student,Secondary,2019-05-11
10912,58,Male,Maharashtra,Pune,Low,Party C,Yes,Unemployed,Postgraduate,2019-05-31
10913,84,Male,Tamil Nadu,Madurai,High,Party C,Yes,Employed,Graduate,2019-04-19
10914,62,Female,Kerala,Kochi,Medium,Party C,Yes,Employed,Graduate,2019-04-13
10915,58,Other,Kerala,Thiruvananthapuram,Low,Party A,Yes,Unemployed,Graduate,2019-05-11
10916,73,Female,Kerala,Thiruvananthapuram,Medium,Party A,Yes,Self-employed,Postgraduate,2019-05-25
10917,29,Male,Bihar,Gaya,Medium,Party C,No,Student,Graduate,2019-04-29
10918,51,Female,Bihar,Muzaffarpur,High,Party B,No,Unemployed,Postgraduate,2019-04-15
10919,33,Male,Bihar,Muzaffarpur,High,Party C,Yes,Student,Postgraduate,2019-05-11
10920,79,Male,Kerala,Kozhikode,Low,Party C,No,Unemployed,Postgraduate,2019-05-28
10921,79,Male,Tamil Nadu,Chennai Central,Low,Party C,Yes,Self-employed,Primary,2019-05-04
10922,81,Male,Maharashtra,Mumbai South,High,Party B,Yes,Student,Postgraduate,2019-05-31
10923,28,Other,Tamil Nadu,Madurai,High,Party B,Yes,Employed,Secondary,2019-05-02
10924,83,Female,Tamil Nadu,Coimbatore,Low,Party A,No,Employed,Secondary,2019-05-14
10925,79,Other,Bihar,Patna Urban,High,Party A,Yes,Student,Postgraduate,2019-05-09
10926,32,Male,Tamil Nadu,Coimbatore,High,Party A,No,Self-employed,Postgraduate,2019-04-02
10927,31,Female,Kerala,Kochi,Low,Party C,Yes,Self-employed,Secondary,2019-05-21
10928,24,Male,Tamil Nadu,Coimbatore,Medium,Party C,No,Employed,Secondary,2019-05-10
10929,41,Male,Tamil Nadu,Chennai Central,Medium,Party A,Yes,Self-employed,Graduate,2019-04-14
10930,76,Male,Bihar,Patna Urban,High,Party C,Yes,Unemployed,Postgraduate,2019-04-23
10931,85,Other,Tamil Nadu,Coimbatore,Low,Party B,No,Self-employed,Postgraduate,2019-05-17
10932,41,Male,Maharashtra,Pune,Medium,Party A,No,Unemployed,Primary,2019-05-01
10933,53,Other,Kerala,Thiruvananthapuram,Low,Party A,No,Student,Primary,2019-04-10
10934,48,Other,Tamil Nadu,Chennai Central,High,Party C,Yes,Self-employed,Secondary,2019-04-27
10935,27,Female,Kerala,Thiruvananthapuram,Medium,Party A,Yes,Self-employed,Secondary,2019-05-04
10936,67,Other,Bihar,Muzaffarpur,High,Party B,No,Student,Postgraduate,2019-04-10
10937,19,Female,Kerala,Thiruvananthapuram,High,Party C,Yes,Student,Secondary,2019-05-27
10938,68,Male,Tamil Nadu,Madurai,Low,Party C,No,Self-employed,Primary,2019-05-16
10939,51,Other,Tamil Nadu,Coimbatore,High,Party C,Yes,Employed,Graduate,2019-05-24
10940,21,Male,Maharashtra,Mumbai South,Medium,Party C,No,Unemployed,Postgraduate,2019-05-26
10941,59,Other,Maharashtra,Mumbai South,Low,Party C,No,Employed,Primary,2019-05-11
10942,65,Male,Kerala,Kozhikode,High,Party B,Yes,Student,Postgraduate,2019-04-06
10943,31,Other,Bihar,Muzaffarpur,High,Party B,No,Employed,Graduate,2019-05-11
10944,85,Male,Kerala,Kozhikode,Medium,Party A,No,Self-employed,Secondary,2019-04-06
10945,34,Male,Maharashtra,Mumbai South,Low,Party C,No,Unemployed,Postgraduate,2019-04-22
10946,66,Female,Kerala,Kochi,Medium,Party B,Yes,Student,Graduate,2019-05-12
10947,75,Female,Kerala,Kochi,Medium,Party A,No,Self-employed,Secondary,2019-04-16
10948,49,Other,Maharashtra,Pune,High,Party A,No,Employed,Graduate,2019-05-14
10949,23,Other,Tamil Nadu,Coimbatore,High,Party B,Yes,Self-employed,Postgraduate,2019-04-01
10950,46,Other,Bihar,Gaya,High,Party C,No,Employed,Primary,2019-05-27
10951,60,Male,Bihar,Muzaffarpur,Low,Party B,Yes,Employed,Secondary,2019-04-06
10952,19,Female,Maharashtra,Nagpur,Low,Party A,No,Unemployed,Secondary,2019-05-04
10953,82,Female,Kerala,Thiruvananthapuram,Medium,Party C,No,Employed,Secondary,2019-05-07
10954,32,Other,Bihar,Gaya,High,Party B,No,Employed,Graduate,2019-05-30
10955,64,Other,Kerala,Kozhikode,High,Party C,No,Unemployed,Graduate,2019-04-21
10956,49,Other,Bihar,Muzaffarpur,Medium,Party B,No,Employed,Primary,2019-04-04
10957,53,Female,Tamil Nadu,Chennai Central,High,Party B,No,Unemployed,Primary,2019-05-29
10958,31,Female,Kerala,Kochi,Medium,Party B,Yes,Employed,Graduate,2019-05-13
10959,21,Female,Maharashtra,Pune,Medium,Party C,No,Self-employed,Postgraduate,2019-05-27
10960,73,Male,Tamil Nadu,Madurai,Medium,Party C,Yes,Self-employed,Secondary,2019-05-17
10961,36,Female,Kerala,Kozhikode,Low,Party A,No,Student,Postgraduate,2019-05-22
10962,61,Other,Tamil Nadu,Madurai,High,Party A,Yes,Employed,Primary,2019-05-05
10963,42,Female,Bihar,Patna Urban,High,Party C,Yes,Unemployed,Secondary,2019-04-25
10964,60,Male,Maharashtra,Pune,High,Party A,No,Self-employed,Primary,2019-04-30
10965,24,Female,Tamil Nadu,Chennai Central,High,Party B,No,Student,Primary,2019-04-15
10966,21,Other,Bihar,Patna Urban,Low,Party B,No,Unemployed,Secondary,2019-04-06
10967,19,Female,Kerala,Thiruvananthapuram,Medium,Party B,Yes,Employed,Graduate,2019-05-05
10968,19,Other,Tamil Nadu,Madurai,Low,Party C,Yes,Employed,Secondary,2019-05-15
10969,61,Female,Kerala,Kochi,High,Party A,No,Employed,Graduate,2019-05-10
10970,79,Male,Kerala,Kochi,Medium,Party A,Yes,Unemployed,Postgraduate,2019-05-19
10971,75,Female,Kerala,Kozhikode,Medium,Party B,Yes,Unemployed,Graduate,2019-05-01
10972,34,Female,Kerala,Kochi,Medium,Party A,Yes,Self-employed,Primary,2019-05-28
10973,49,Other,Maharashtra,Mumbai South,High,Party C,Yes,Unemployed,Postgraduate,2019-04-22
10974,69,Female,Kerala,Thiruvananthapuram,Low,Party C,Yes,Student,Secondary,2019-05-31
10975,30,Female,Bihar,Patna Urban,Low,Party C,Yes,Student,Postgraduate,2019-04-09
10976,29,Male,Kerala,Kochi,High,Party C,Yes,Unemployed,Secondary,2019-04-06
10977,18,Male,Bihar,Patna Urban,High,Party B,No,Student,Secondary,2019-05-23
10978,54,Female,Maharashtra,Nagpur,High,Party C,No,Student,Primary,2019-04-16
10979,36,Male,Bihar,Gaya,Medium,Party A,Yes,Unemployed,Secondary,2019-04-18
10980,18,Female,Tamil Nadu,Coimbatore,High,Party C,Yes,Student,Graduate,2019-05-15
10981,41,Male,Kerala,Kochi,Low,Party B,Yes,Unemployed,Graduate,2019-05-17
10982,32,Other,Tamil Nadu,Coimbatore,High,Party A,Yes,Unemployed,Graduate,2019-04-12
10983,72,Other,Tamil Nadu,Chennai Central,Low,Party A,Yes,Student,Primary,2019-05-14
10984,30,Female,Tamil Nadu,Coimbatore,High,Party A,No,Self-employed,Postgraduate,2019-04-18
10985,61,Other,Bihar,Gaya,High,Party A,Yes,Employed,Secondary,2019-05-27
10986,77,Male,Maharashtra,Mumbai South,Low,Party A,Yes,Student,Postgraduate,2019-04-14
10987,45,Female,Tamil Nadu,Madurai,Medium,Party B,No,Self-employed,Postgraduate,2019-04-20
10988,42,Male,Bihar,Patna Urban,Medium,Party B,No,Employed,Secondary,2019-04-08
10989,36,Other,Kerala,Thiruvananthapuram,Low,Party B,No,Student,Primary,2019-04-04
10990,33,Female,Tamil Nadu,Chennai Central,Low,Party A,Yes,Student,Postgraduate,2019-04-28
10991,46,Female,Bihar,Patna Urban,High,Party B,Yes,Employed,Primary,2019-05-11
10992,30,Female,Kerala,Kochi,Medium,Party C,No,Employed,Postgraduate,2019-04-12
10993,19,Other,Bihar,Gaya,High,Party C,No,Student,Graduate,2019-04-06
10994,26,Female,Maharashtra,Mumbai South,Medium,Party C,No,Self-employed,Postgraduate,2019-05-23
10995,56,Female,Tamil Nadu,Madurai,High,Party A,No,Employed,Postgraduate,2019-04-06
10996,28,Female,Tamil Nadu,Chennai Central,Medium,Party B,Yes,Student,Secondary,2019-04-30
10997,43,Male,Maharashtra,Nagpur,Medium,Party A,No,Self-employed,Postgraduate,2019-04-05
10998,78,Other,Bihar,Patna Urban,Low,Party B,Yes,Student,Graduate,2019-04-07
10999,78,Other,Bihar,Gaya,Medium,Party B,No,Employed,Primary,2019-05-23
11000,28,Female,Kerala,Thiruvananthapuram,Low,Party B,No,Employed,Primary,2019-05-22
11001,20,Male,Bihar,Patna Urban,Low,Party C,Yes,Student,Primary,2019-04-10
11002,70,Male,Maharashtra,Pune,Low,Party A,Yes,Self-employed,Postgraduate,2019-04-09
11003,46,Other,Bihar,Gaya,High,Party C,No,Employed,Primary,2019-04-22
11004,46,Male,Maharashtra,Mumbai South,Medium,Party B,No,Employed,Secondary,2019-04-03
11005,32,Male,Maharashtra,Mumbai South,Low,Party C,Yes,Unemployed,Postgraduate,2019-04-06
11006,20,Other,Kerala,Kochi,Low,Party B,No,Student,Primary,2019-04-09
11007,27,Male,Tamil Nadu,Chennai Central,Medium,Party B,No,Employed,Postgraduate,2019-05-15
11008,34,Female,Bihar,Gaya,Medium,Party C,Yes,Employed,Graduate,2019-04-23
11009,54,Other,Tamil Nadu,Madurai,Medium,Party B,Yes,Unemployed,Postgraduate,2019-04-08
11010,71,Male,Maharashtra,Pune,High,Party C,No,Employed,Secondary,2019-04-20
11011,81,Female,Tamil Nadu,Chennai Central,High,Party A,Yes,Student,Postgraduate,2019-05-26
11012,50,Other,Tamil Nadu,Madurai,Medium,Party C,No,Unemployed,Postgraduate,2019-05-06
11013,39,Female,Tamil Nadu,Coimbatore,Medium,Party C,Yes,Employed,Postgraduate,2019-05-09
11014,28,Male,Tamil Nadu,Chennai Central,Medium,Party C,Yes,Unemployed,Secondary,2019-04-18
11015,41,Other,Bihar,Muzaffarpur,High,Party B,No,Unemployed,Postgraduate,2019-04-14
11016,66,Other,Bihar,Muzaffarpur,Low,Party B,Yes,Unemployed,Primary,2019-04-01
11017,78,Female,Tamil Nadu,Chennai Central,Medium,Party A,No,Self-employed,Secondary,2019-05-22
11018,56,Other,Maharashtra,Nagpur,Low,Party B,No,Employed,Postgraduate,2019-04-09
11019,46,Male,Tamil Nadu,Coimbatore,Medium,Party B,No,Self-employed,Secondary,2019-05-06
11020,44,Female,Tamil Nadu,Chennai Central,High,Party B,Yes,Unemployed,Graduate,2019-05-16
11021,52,Male,Tamil Nadu,Madurai,High,Party B,Yes,Unemployed,Secondary,2019-04-07
11022,53,Male,Kerala,Kochi,Low,Party C,No,Employed,Secondary,2019-05-18
11023,71,Other,Maharashtra,Pune,Low,Party B,Yes,Self-employed,Graduate,2019-04-13
11024,54,Male,Tamil Nadu,Coimbatore,Low,Party B,Yes,Student,Primary,2019-04-14
11025,43,Female,Kerala,Kochi,High,Party C,Yes,Unemployed,Postgraduate,2019-05-24
11026,46,Other,Kerala,Thiruvananthapuram,High,Party A,No,Unemployed,Graduate,2019-05-05
11027,25,Male,Bihar,Patna Urban,High,Party C,No,Self-employed,Primary,2019-04-15
11028,70,Male,Maharashtra,Mumbai South,Low,Party C,Yes,Employed,Graduate,2019-04-03
11029,30,Other,Bihar,Patna Urban,High,Party B,No,Self-employed,Postgraduate,2019-05-09
11030,24,Female,Maharashtra,Mumbai South,Low,Party A,Yes,Student,Primary,2019-05-20
11031,76,Other,Bihar,Patna Urban,Low,Party C,No,Unemployed,Secondary,2019-05-25
11032,60,Female,Kerala,Kozhikode,Medium,Party B,No,Self-employed,Postgraduate,2019-04-25
11033,22,Other,Tamil Nadu,Madurai,High,Party B,Yes,Self-employed,Graduate,2019-04-30
11034,52,Female,Bihar,Muzaffarpur,Medium,Party A,No,Self-employed,Primary,2019-05-01
11035,53,Female,Tamil Nadu,Madurai,Medium,Party A,Yes,Student,Primary,2019-05-07
11036,83,Other,Kerala,Kochi,Medium,Party A,Yes,Unemployed,Secondary,2019-04-03
11037,81,Other,Kerala,Kozhikode,Medium,Party B,Yes,Self-employed,Secondary,2019-05-08
11038,57,Female,Bihar,Muzaffarpur,Low,Party A,Yes,Unemployed,Primary,2019-05-31
11039,64,Other,Kerala,Thiruvananthapuram,High,Party A,No,Employed,Postgraduate,2019-05-31
11040,55,Male,Maharashtra,Mumbai South,Low,Party C,Yes,Student,Postgraduate,2019-05-02
11041,72,Female,Kerala,Kochi,High,Party C,No,Employed,Graduate,2019-04-13
11042,54,Male,Tamil Nadu,Madurai,Low,Party C,No,Self-employed,Graduate,2019-04-09
11043,76,Male,Kerala,Kozhikode,High,Party A,Yes,Student,Primary,2019-05-23
11044,40,Other,Maharashtra,Pune,Medium,Party B,Yes,Employed,Primary,2019-04-23
11045,76,Other,Tamil Nadu,Chennai Central,Low,Party C,No,Employed,Secondary,2019-05-09
11046,83,Male,Kerala,Kozhikode,High,Party A,No,Employed,Graduate,2019-04-18
11047,46,Other,Bihar,Gaya,Medium,Party A,Yes,Employed,Graduate,2019-05-08
11048,71,Female,Tamil Nadu,Coimbatore,High,Party B,Yes,Unemployed,Postgraduate,2019-04-07
11049,78,Other,Maharashtra,Pune,Medium,Party A,Yes,Unemployed,Graduate,2019-04-14
11050,33,Other,Maharashtra,Mumbai South,High,Party A,No,Employed,Graduate,2019-05-30
11051,50,Male,Tamil Nadu,Coimbatore,Low,Party A,No,Unemployed,Primary,2019-05-15
11052,36,Male,Kerala,Kozhikode,High,Party B,No,Unemployed,Postgraduate,2019-04-20
11053,54,Male,Kerala,Kozhikode,High,Party B,No,Unemployed,Primary,2019-04-16
11054,52,Male,Bihar,Muzaffarpur,High,Party C,Yes,Student,Primary,2019-05-11
11055,24,Other,Tamil Nadu,Coimbatore,High,Party C,No,Self-employed,Graduate,2019-05-31
11056,81,Male,Maharashtra,Mumbai South,Low,Party A,No,Unemployed,Graduate,2019-04-08
11057,73,Male,Kerala,Kozhikode,Medium,Party B,No,Student,Graduate,2019-04-05
11058,51,Male,Tamil Nadu,Chennai Central,Medium,Party A,Yes,Student,Primary,2019-05-07
11059,46,Female,Maharashtra,Pune,High,Party B,Yes,Employed,Graduate,2019-05-04
11060,18,Other,Maharashtra,Nagpur,Medium,Party B,Yes,Unemployed,Graduate,2019-05-16
11061,84,Other,Maharashtra,Nagpur,Medium,Party A,Yes,Employed,Graduate,2019-05-15
11062,42,Female,Bihar,Gaya,Low,Party B,Yes,Unemployed,Graduate,2019-04-20
11063,37,Other,Maharashtra,Pune,High,Party C,No,Student,Postgraduate,2019-05-06
11064,32,Male,Tamil Nadu,Coimbatore,High,Party B,Yes,Employed,Secondary,2019-04-17
11065,39,Other,Kerala,Kozhikode,Low,Party B,No,Unemployed,Graduate,2019-05-30
11066,81,Female,Tamil Nadu,Coimbatore,Medium,Party A,No,Student,Postgraduate,2019-04-15
11067,27,Female,Bihar,Patna Urban,High,Party A,Yes,Employed,Postgraduate,2019-04-11
11068,53,Male,Maharashtra,Pune,Low,Party B,No,Employed,Postgraduate,2019-04-28
11069,18,Other,Bihar,Patna Urban,Medium,Party A,Yes,Unemployed,Postgraduate,2019-05-14
11070,70,Female,Tamil Nadu,Coimbatore,Medium,Party A,No,Employed,Graduate,2019-05-15
11071,82,Other,Maharashtra,Pune,Low,Party C,No,Employed,Primary,2019-04-14
11072,60,Other,Maharashtra,Pune,Medium,Party B,Yes,Student,Postgraduate,2019-05-11
11073,54,Male,Tamil Nadu,Chennai Central,Medium,Party B,Yes,Self-employed,Postgraduate,2019-04-06
11074,35,Other,Maharashtra,Pune,Low,Party A,Yes,Unemployed,Graduate,2019-05-22
11075,50,Male,Tamil Nadu,Chennai Central,Low,Party A,Yes,Self-employed,Postgraduate,2019-05-04
11076,82,Other,Bihar,Patna Urban,High,Party B,No,Student,Postgraduate,2019-05-19
11077,52,Other,Kerala,Kochi,Medium,Party C,No,Employed,Postgraduate,2019-04-07
11078,39,Female,Tamil Nadu,Madurai,Medium,Party C,No,Unemployed,Graduate,2019-04-02
11079,19,Female,Kerala,Kochi,Low,Party C,No,Student,Graduate,2019-04-11
11080,38,Female,Tamil Nadu,Coimbatore,High,Party B,No,Employed,Secondary,2019-04-18
11081,27,Female,Tamil Nadu,Madurai,Medium,Party A,Yes,Employed,Secondary,2019-05-03
11082,55,Male,Bihar,Patna Urban,Medium,Party A,Yes,Self-employed,Graduate,2019-04-13
11083,77,Female,Bihar,Gaya,Low,Party A,No,Unemployed,Secondary,2019-05-07
11084,58,Other,Bihar,Gaya,Medium,Party C,Yes,Unemployed,Secondary,2019-04-07
11085,40,Other,Bihar,Patna Urban,Medium,Party A,Yes,Unemployed,Secondary,2019-05-01
11086,74,Other,Bihar,Muzaffarpur,Low,Party A,Yes,Employed,Secondary,2019-04-12
11087,39,Female,Maharashtra,Pune,High,Party C,Yes,Employed,Postgraduate,2019-04-26
11088,36,Female,Kerala,Kozhikode,Low,Party C,Yes,Employed,Graduate,2019-05-31
11089,57,Other,Tamil Nadu,Coimbatore,Low,Party B,Yes,Unemployed,Graduate,2019-05-03
11090,82,Male,Kerala,Kozhikode,High,Party C,Yes,Employed,Secondary,2019-05-18
11091,85,Female,Maharashtra,Mumbai South,Low,Party A,No,Student,Secondary,2019-04-08
11092,37,Female,Maharashtra,Mumbai South,High,Party B,Yes,Unemployed,Secondary,2019-04-14
11093,75,Female,Tamil Nadu,Chennai Central,Medium,Party C,Yes,Self-employed,Graduate,2019-04-02
11094,56,Male,Tamil Nadu,Chennai Central,High,Party A,No,Student,Postgraduate,2019-04-14
11095,29,Male,Kerala,Kochi,Low,Party A,No,Employed,Graduate,2019-04-17
11096,77,Female,Maharashtra,Mumbai South,High,Party C,No,Student,Primary,2019-04-02
11097,75,Male,Bihar,Patna Urban,High,Party B,No,Self-employed,Graduate,2019-05-24
11098,80,Other,Bihar,Gaya,High,Party B,Yes,Self-employed,Primary,2019-05-04
11099,74,Male,Bihar,Muzaffarpur,Low,Party A,Yes,Self-employed,Primary,2019-05-13
11100,38,Other,Bihar,Gaya,Medium,Party A,No,Self-employed,Primary,2019-04-11
11101,85,Male,Tamil Nadu,Coimbatore,Low,Party A,Yes,Self-employed,Secondary,2019-04-15
11102,44,Male,Kerala,Kochi,High,Party C,No,Employed,Primary,2019-05-16
11103,35,Male,Kerala,Thiruvananthapuram,Low,Party A,No,Unemployed,Secondary,2019-04-29
11104,46,Female,Maharashtra,Pune,High,Party A,Yes,Unemployed,Secondary,2019-05-01
11105,67,Female,Bihar,Patna Urban,Low,Party C,No,Unemployed,Postgraduate,2019-05-11
11106,35,Male,Kerala,Thiruvananthapuram,Medium,Party C,Yes,Self-employed,Postgraduate,2019-04-11
11107,61,Male,Bihar,Gaya,Low,Party B,No,Self-employed,Postgraduate,2019-04-08
11108,68,Female,Maharashtra,Mumbai South,Low,Party C,Yes,Self-employed,Postgraduate,2019-05-09
11109,43,Male,Tamil Nadu,Chennai Central,High,Party C,No,Employed,Graduate,2019-05-19
11110,64,Female,Maharashtra,Nagpur,Medium,Party C,No,Unemployed,Postgraduate,2019-05-18
11111,34,Male,Tamil Nadu,Coimbatore,High,Party C,No,Self-employed,Postgraduate,2019-04-07
11112,33,Male,Kerala,Kozhikode,Medium,Party B,No,Employed,Secondary,2019-04-28
11113,33,Female,Tamil Nadu,Coimbatore,Low,Party A,Yes,Student,Secondary,2019-05-22
11114,21,Male,Maharashtra,Mumbai South,Medium,Party C,No,Self-employed,Secondary,2019-04-11
11115,40,Other,Tamil Nadu,Coimbatore,Low,Party B,No,Unemployed,Graduate,2019-05-24
